"X","genome","gene","disordered_residues","protein_length","ko_id","percent"
0,2571042913,2574150401,141,767,"K03407",0.183833116036506
0,2571042913,2574150469,66,797,"K08884",0.082810539523212
0,2571042913,2574150640,0,503,"K07793",0
0,2571042913,2574151147,6,506,"K07793",0.0118577075098814
0,2571042913,2574151179,0,515,"K07793",0
0,2571042913,2574151183,0,488,"K07793",0
0,2571042913,2574151344,1,975,NA,0.00102564102564103
0,2571042913,2574151351,54,706,"K03407",0.0764872521246459
0,2571042913,2574151519,174,773,"K03406",0.22509702457956
0,2571042913,2574151552,10,1092,"K07787",0.00915750915750916
0,2571042913,2574151612,87,596,"K03406",0.145973154362416
0,2571042913,2574152088,4,514,"K07793",0.00778210116731518
0,2571042913,2574152267,37,603,"K06207",0.0613598673300166
0,2571042914,2574152675,32,176,"K03408",0.181818181818182
0,2571042914,2574152716,58,354,"K03412",0.163841807909605
0,2571042914,2574152722,76,228,"K03408",0.333333333333333
0,2571042914,2574152724,406,1018,"K03407",0.398821218074656
0,2571042914,2574152940,2,251,"K02556",0.00796812749003984
0,2571042914,2574153050,94,809,"K00990",0.11619283065513
0,2571042914,2574153141,2,161,"K03408",0.0124223602484472
0,2571042914,2574153476,187,684,"K03406",0.273391812865497
0,2571042914,2574153480,92,696,"K03407",0.132183908045977
0,2571042914,2574153787,4,160,"K03408",0.025
0,2571042914,2574153984,24,657,"K00936",0.0365296803652968
0,2571042914,2574154042,258,606,"K03406",0.425742574257426
0,2571042914,2574154239,231,700,"K03406",0.33
0,2571042914,2574154354,137,451,"K08884",0.303769401330377
0,2571042914,2574154565,10,253,"K02556",0.0395256916996047
0,2571042914,2574154871,196,672,"K03406",0.291666666666667
0,2571042914,2574155037,20,638,"K07182",0.0313479623824451
0,2571042914,2574155118,93,1320,"K07787",0.0704545454545455
0,2571042914,2574155134,9,401,"K00936",0.0224438902743142
0,2571042914,2574155355,77,643,"K00936",0.119751166407465
0,2571042914,2574155403,1,172,"K03408",0.00581395348837209
0,2571042914,2574155511,24,372,"K03407",0.0645161290322581
0,2571042914,2574155512,111,721,"K03407",0.153952843273232
0,2571042918,2574165679,56,491,"K07712",0.114052953156823
0,2571042918,2574165680,12,364,"K07708",0.032967032967033
0,2571042918,2574165917,15,454,"K02313",0.0330396475770925
0,2571042918,2574166234,117,367,"K08738",0.318801089918256
0,2571042918,2574166301,21,612,"K06207",0.0343137254901961
0,2571042918,2574166777,19,1049,"K07787",0.0181124880838894
0,2571042918,2574166875,64,566,"K03407",0.113074204946996
0,2571042918,2574166876,1,246,"K02556",0.0040650406504065
0,2571042918,2574166878,3,157,"K03408",0.0191082802547771
0,2571042918,2574167620,246,766,"K08884",0.321148825065274
0,2571042918,2574168173,7,415,"K07154",0.0168674698795181
0,2571042918,2574168283,15,352,"K03412",0.0426136363636364
0,2571042918,2574168289,10,664,"K03407",0.0150602409638554
0,2571042918,2574168364,96,473,"K04771",0.202959830866808
0,2571042919,2574169096,5,1251,"K07787",0.00399680255795364
0,2571042919,2574169731,9,417,"K07154",0.0215827338129496
0,2571042919,2574170466,0,636,"K07182",0
0,2571042919,2574171476,0,404,"K00936",0
0,2571042919,2574171702,25,1250,"K07787",0.02
0,2571042920,2574172840,0,156,"K03408",0
0,2571042920,2574172898,118,1070,"K03407",0.110280373831776
0,2571042920,2574172900,25,356,"K03412",0.0702247191011236
0,2571042920,2574173157,51,429,"K08884",0.118881118881119
0,2571042920,2574173252,6,251,"K02556",0.0239043824701195
0,2571042920,2574173456,11,635,"K07182",0.0173228346456693
0,2571042920,2574173460,1,189,"K03412",0.00529100529100529
0,2571042920,2574173688,168,840,"K03407",0.2
0,2571042920,2574173690,66,242,"K03408",0.272727272727273
0,2571042920,2574173695,26,354,"K03412",0.0734463276836158
0,2571042920,2574173911,0,251,"K02556",0
0,2571042920,2574174201,57,477,"K03092",0.119496855345912
0,2571042920,2574174295,44,304,"K02556",0.144736842105263
0,2571042920,2574174443,0,439,"K02313",0
0,2571042920,2574174668,62,668,"K03406",0.092814371257485
0,2571042920,2574174701,80,508,"K03406",0.15748031496063
0,2571042920,2574174779,42,781,"K00990",0.0537772087067862
0,2574179700,2574179903,86,848,"K00936",0.101415094339623
0,2574179700,2574180106,24,455,"K02484",0.0527472527472527
0,2574179700,2574180335,19,882,"K00990",0.0215419501133787
0,2574179700,2574180362,40,471,"K02313",0.0849256900212314
0,2574179700,2574180579,76,919,"K07646",0.0826985854189336
0,2574179700,2574180889,15,142,"K08738",0.105633802816901
0,2574179700,2574180916,82,519,"K07712",0.157996146435453
0,2574179700,2574181244,0,507,"K07793",0
0,2574179700,2574182363,27,444,"K15011",0.0608108108108108
0,2574179700,2574182633,35,609,"K06207",0.0574712643678161
0,2574179700,2574182792,0,286,"K02556",0
0,2574179700,2574182818,115,714,"K03407",0.161064425770308
0,2574179700,2574182822,7,370,"K03412",0.0189189189189189
0,2574179700,2574182837,67,501,"K07638",0.13373253493014
0,2574179700,2574183227,57,498,"K04771",0.114457831325301
0,2574179700,2574183228,31,441,"K02484",0.0702947845804989
0,2574179700,2574183440,1,503,"K07793",0.00198807157057654
0,2574179700,2574183470,25,446,"K07154",0.0560538116591928
0,2574179702,2574186554,49,423,"K03092",0.115839243498818
0,2574179702,2574187402,0,465,"K07712",0
0,2574179705,2574199333,17,325,"K08884",0.0523076923076923
0,2574179705,2574199402,22,450,"K02313",0.0488888888888889
0,2574179705,2574199432,26,404,"K04771",0.0643564356435644
0,2574179705,2574199834,8,435,"K03092",0.0183908045977011
0,2574179705,2574201720,0,167,"K03408",0
0,2574179705,2574201721,67,664,"K03407",0.100903614457831
0,2574179705,2574201722,19,349,"K03412",0.0544412607449857
0,2574179705,2574201884,61,614,"K06207",0.0993485342019544
0,2574179708,2574214531,45,288,"K07646",0.15625
0,2574179708,2574214823,78,604,"K06207",0.129139072847682
0,2574179708,2574215027,455,757,"K08884",0.60105680317041
0,2574179708,2574215138,26,954,"K07646",0.0272536687631027
0,2574179708,2574215469,92,542,"K02313",0.169741697416974
0,2574179710,2574221352,25,350,"K03412",0.0714285714285714
0,2574179710,2574222238,61,556,"K03406",0.109712230215827
0,2574179710,2574222689,86,560,"K03406",0.153571428571429
0,2574179710,2574222878,5,446,"K02484",0.0112107623318386
0,2574179710,2574223158,5,453,"K07638",0.011037527593819
0,2574179710,2574223286,78,477,"K03092",0.163522012578616
0,2574179710,2574223461,7,464,"K02313",0.0150862068965517
0,2574179710,2574223696,24,923,"K00990",0.0260021668472373
0,2574179710,2574223831,60,528,"K03406",0.113636363636364
0,2574179710,2574224130,57,470,"K07712",0.121276595744681
0,2574179710,2574224375,3,444,"K07154",0.00675675675675676
0,2574179710,2574224604,8,1041,"K07787",0.00768491834774256
0,2574179712,2574229342,25,444,"K02313",0.0563063063063063
0,2574179718,2574250331,120,764,"K00936",0.157068062827225
0,2574179718,2574251528,39,892,"K00936",0.0437219730941704
0,2574179718,2574251667,171,735,"K03406",0.23265306122449
0,2574179718,2574251739,103,470,"K07712",0.219148936170213
0,2574179718,2574251791,72,606,"K06207",0.118811881188119
0,2574179718,2574252070,96,734,"K03406",0.130790190735695
0,2574179718,2574252467,53,756,"K00936",0.0701058201058201
0,2574179718,2574252655,109,652,"K03406",0.167177914110429
0,2574179718,2574252709,154,621,"K03406",0.247987117552335
0,2574179718,2574252802,20,942,"K00990",0.0212314225053079
0,2574179718,2574253734,31,184,"K15012",0.168478260869565
0,2574179718,2574253763,1,289,"K02556",0.00346020761245675
0,2574179718,2574254021,11,162,"K03408",0.0679012345679012
0,2574179718,2574254022,109,711,"K03407",0.153305203938115
0,2574179718,2574254026,40,334,"K03412",0.119760479041916
0,2574179722,2574268940,0,634,"K07182",0
0,2574179722,2574269200,25,1250,"K07787",0.02
0,2574179722,2574269420,13,420,"K07154",0.030952380952381
0,2574179722,2574269446,24,1265,"K07787",0.0189723320158103
0,2574179722,2574269822,0,429,"K00936",0
0,2574179722,2574269991,37,1275,"K07787",0.0290196078431373
0,2574179723,2574270611,426,746,"K08884",0.571045576407507
0,2574179723,2574272198,446,745,"K04771",0.598657718120805
0,2574179723,2574272416,36,444,"K02313",0.0810810810810811
0,2574179725,2574276416,6,434,"K00936",0.0138248847926267
0,2574179725,2574276927,0,358,"K07646",0
0,2574179725,2574278008,172,331,"K04771",0.51963746223565
0,2574179725,2574278906,9,366,"K04771",0.0245901639344262
0,2574179725,2574279665,99,495,"K03092",0.2
0,2574179725,2574279765,6,318,"K07154",0.0188679245283019
0,2574179725,2574280084,61,602,"K06207",0.101328903654485
0,2574179725,2574280113,7,544,"K00936",0.0128676470588235
0,2574179725,2574280620,16,336,"K07154",0.0476190476190476
0,2574179727,2574285669,88,496,"K04771",0.17741935483871
0,2574179727,2574285862,123,537,"K02313",0.229050279329609
0,2574179727,2574286000,9,842,"K00990",0.0106888361045131
0,2574179727,2574286533,0,601,"K07182",0
0,2574179734,2574312637,54,456,"K07712",0.118421052631579
0,2574179734,2574312638,27,363,"K07708",0.0743801652892562
0,2574179734,2574312817,58,461,"K00936",0.125813449023861
0,2574179734,2574312848,103,711,"K03407",0.144866385372714
0,2574179734,2574312853,67,371,"K03412",0.180592991913747
0,2574179734,2574313561,61,884,"K07646",0.0690045248868778
0,2574179734,2574313589,71,756,"K00936",0.0939153439153439
0,2574179734,2574313679,1,289,"K02556",0.00346020761245675
0,2574179734,2574313758,68,463,"K15011",0.146868250539957
0,2574179734,2574313760,34,184,"K15012",0.184782608695652
0,2574179734,2574314474,35,371,"K00936",0.0943396226415094
0,2574179734,2574314476,67,773,"K00936",0.0866752910737387
0,2574179734,2574314632,14,238,"K08738",0.0588235294117647
0,2574179734,2574314709,14,460,"K00936",0.0304347826086957
0,2574179734,2574314714,12,516,"K07793",0.0232558139534884
0,2574179734,2574314761,20,914,"K00990",0.0218818380743982
0,2574179734,2574315936,61,605,"K06207",0.100826446280992
0,2574179734,2574315984,2,490,"K07793",0.00408163265306122
0,2574179734,2574316343,7,512,"K07793",0.013671875
0,2574179734,2574316641,14,607,"K07182",0.0230642504118616
0,2574179735,2574316906,11,919,"K00990",0.0119695321001088
0,2574179735,2574318028,30,607,"K07182",0.0494233937397035
0,2574179735,2574318140,39,361,"K07708",0.10803324099723
0,2574179735,2574318141,39,454,"K07712",0.0859030837004405
0,2574179735,2574318207,83,605,"K06207",0.137190082644628
0,2574179735,2574318424,3,462,"K00936",0.00649350649350649
0,2574179735,2574319142,50,464,"K15011",0.107758620689655
0,2574179735,2574319144,25,184,"K15012",0.135869565217391
0,2574179735,2574319492,14,458,"K00936",0.0305676855895196
0,2574179735,2574319494,16,440,"K04771",0.0363636363636364
0,2574179735,2574319876,52,632,"K00936",0.0822784810126582
0,2574179735,2574320216,8,461,"K00936",0.017353579175705
0,2574179735,2574320351,9,435,"K07154",0.0206896551724138
0,2574179743,2574337731,119,497,"K04771",0.23943661971831
0,2574179743,2574338045,14,1053,"K07787",0.01329534662868
0,2574179743,2574338276,100,689,"K04771",0.145137880986938
0,2574179743,2574338425,35,882,"K00990",0.0396825396825397
0,2574179743,2574338506,61,613,"K06207",0.099510603588907
0,2574179743,2574339194,69,931,"K08884",0.0741138560687433
0,2574179743,2574339237,75,471,"K07712",0.159235668789809
0,2574179743,2574339240,22,346,"K07708",0.0635838150289017
0,2574179743,2574339309,7,441,"K02313",0.0158730158730159
0,2574179743,2574339574,73,792,"K08884",0.0921717171717172
0,2574179746,2574350012,47,353,"K03412",0.13314447592068
0,2574179746,2574350014,82,579,"K03407",0.141623488773748
0,2574179746,2574350092,1,625,"K07182",0.0016
0,2574179746,2574350359,1,434,"K02313",0.00230414746543779
0,2574179746,2574351224,0,288,"K02556",0
0,2574179746,2574351346,18,471,"K03092",0.0382165605095541
0,2574179746,2574351366,7,612,"K07182",0.011437908496732
0,2574179746,2574351381,11,476,"K04771",0.023109243697479
0,2574179746,2574351576,7,484,"K04771",0.0144628099173554
0,2574179746,2574351612,7,169,"K08884",0.0414201183431953
0,2574179746,2574351804,9,172,"K03408",0.0523255813953488
0,2574179746,2574351972,0,159,"K03408",0
0,2574179751,2574368812,127,605,"K06207",0.209917355371901
0,2574179751,2574369073,11,623,"K07182",0.0176565008025682
0,2574179751,2574369085,0,287,"K02556",0
0,2574179751,2574369423,41,472,"K07712",0.086864406779661
0,2574179751,2574369888,123,507,"K03092",0.242603550295858
0,2574179751,2574370213,21,500,"K02313",0.042
0,2574179751,2574370541,58,214,"K08738",0.271028037383178
0,2574179751,2574370900,0,287,"K02556",0
0,2574179763,2574408540,83,373,"K08738",0.222520107238606
0,2574179763,2574408822,90,784,"K08884",0.114795918367347
0,2574179763,2574409102,10,614,"K07154",0.0162866449511401
0,2574179763,2574409111,22,437,"K02484",0.0503432494279176
0,2574179763,2574409175,44,500,"K07712",0.088
0,2574179763,2574409314,0,501,"K07793",0
0,2574179763,2574409386,8,509,"K07793",0.0157170923379175
0,2574179763,2574409737,329,709,"K08884",0.464033850493653
0,2574179763,2574409843,44,446,"K02484",0.0986547085201794
0,2574179763,2574409906,20,352,"K00936",0.0568181818181818
0,2574179763,2574410015,30,469,"K02313",0.0639658848614073
0,2574179763,2574410574,17,439,"K04771",0.0387243735763098
0,2574179763,2574410789,156,965,"K08884",0.161658031088083
0,2574179763,2574411288,13,1046,"K07787",0.0124282982791587
0,2574179763,2574411727,0,510,"K07793",0
0,2574179763,2574411958,5,1041,"K07787",0.0048030739673391
0,2574179763,2574412227,55,609,"K06207",0.090311986863711
0,2574179766,2574421296,25,474,"K07638",0.0527426160337553
0,2574179766,2574421429,51,608,"K06207",0.0838815789473684
0,2574179766,2574421824,52,453,"K02484",0.114790286975717
0,2574179766,2574422054,52,420,"K03406",0.123809523809524
0,2574179766,2574422058,13,873,"K00990",0.0148911798396334
0,2574179766,2574422119,5,286,"K02556",0.0174825174825175
0,2574179766,2574422122,152,622,"K03407",0.244372990353698
0,2574179766,2574422143,2,267,"K02556",0.00749063670411985
0,2574179766,2574422420,98,517,"K07712",0.189555125725339
0,2574179766,2574422668,54,489,"K02484",0.110429447852761
0,2574179766,2574423404,93,914,"K07646",0.101750547045952
0,2574179766,2574423561,3,1045,"K07787",0.00287081339712919
0,2574179766,2574423692,46,491,"K04771",0.0936863543788187
0,2574179766,2574423914,53,358,"K08738",0.14804469273743
0,2574179766,2574423923,70,830,"K00936",0.0843373493975904
0,2574179766,2574424019,44,492,"K04771",0.0894308943089431
0,2574179766,2574424714,59,476,"K02313",0.123949579831933
0,2574179766,2574424827,134,488,"K03092",0.274590163934426
0,2574179768,2574429120,98,358,"K08738",0.273743016759777
0,2574179768,2574429212,141,487,"K03092",0.28952772073922
0,2574179768,2574429549,76,914,"K07646",0.0831509846827133
0,2574179768,2574429780,8,293,"K08738",0.0273037542662116
0,2574179768,2574429825,44,371,"K00936",0.118598382749326
0,2574179768,2574430246,0,180,"K15012",0
0,2574179768,2574430247,27,435,"K15011",0.0620689655172414
0,2574179768,2574430620,39,903,"K00936",0.0431893687707641
0,2574179768,2574430720,0,246,"K02556",0
0,2574179768,2574430818,13,1052,"K07787",0.0123574144486692
0,2574179768,2574430837,11,127,"K08738",0.0866141732283465
0,2574179768,2574430869,211,553,"K08884",0.381555153707052
0,2574179768,2574430871,223,539,"K08884",0.413729128014842
0,2574179768,2574431071,88,547,"K03406",0.160877513711152
0,2574179768,2574431132,12,695,"K00936",0.0172661870503597
0,2574179768,2574431199,51,687,"K00936",0.074235807860262
0,2574179768,2574431201,3,102,"K08738",0.0294117647058824
0,2574179768,2574431313,45,485,"K08884",0.0927835051546392
0,2574179768,2574431466,58,849,"K00936",0.0683156654888104
0,2574179768,2574431734,40,463,"K04771",0.0863930885529158
0,2574179768,2574431811,45,605,"K06207",0.0743801652892562
0,2574179768,2574431887,0,284,"K02556",0
0,2574179768,2574431890,9,200,"K03412",0.045
0,2574179768,2574431983,105,561,"K03406",0.18716577540107
0,2574179768,2574432040,21,857,"K00990",0.0245040840140023
0,2574179768,2574432180,4,360,"K03412",0.0111111111111111
0,2574179768,2574432190,1,480,"K07182",0.00208333333333333
0,2574179768,2574432269,14,427,"K07154",0.0327868852459016
0,2574179768,2574432388,28,632,"K07182",0.0443037974683544
0,2574179768,2574432516,2,355,"K07708",0.00563380281690141
0,2574179768,2574432517,86,475,"K07712",0.181052631578947
0,2574179768,2574432669,53,476,"K07638",0.111344537815126
0,2574179768,2574432717,0,502,"K07793",0
0,2574179768,2574432825,9,587,"K03406",0.0153321976149915
0,2574179768,2574433062,36,463,"K07154",0.0777537796976242
0,2574179768,2574433176,48,360,"K03412",0.133333333333333
0,2574179768,2574433179,92,903,"K03406",0.10188261351052
0,2574179768,2574433180,165,942,"K03406",0.17515923566879
0,2574179768,2574433181,0,161,"K03408",0
0,2574179768,2574433182,105,752,"K03407",0.139627659574468
0,2574179768,2574433184,34,394,"K03406",0.0862944162436548
0,2574179768,2574433247,58,505,"K02313",0.114851485148515
0,2574179768,2574433271,73,731,"K03407",0.0998632010943912
0,2574179768,2574433520,4,184,"K03408",0.0217391304347826
0,2574179776,2574458351,88,459,"K03092",0.191721132897603
0,2574179776,2574458415,153,595,"K03407",0.257142857142857
0,2574179776,2574458416,0,246,"K02556",0
0,2574179776,2574458419,55,198,"K03408",0.277777777777778
0,2574179776,2574458423,58,661,"K03407",0.0877458396369138
0,2574179776,2574458424,0,169,"K03408",0
0,2574179776,2574458429,29,366,"K03412",0.0792349726775956
0,2574179776,2574459496,61,467,"K04771",0.130620985010707
0,2574179776,2574459769,7,1044,"K07787",0.00670498084291188
0,2574179776,2574459913,61,483,"K07712",0.126293995859213
0,2574179776,2574459966,10,192,"K03412",0.0520833333333333
0,2574179776,2574460777,5,422,"K07154",0.0118483412322275
0,2574179779,2574468897,55,635,"K03406",0.0866141732283465
0,2574179779,2574469235,10,1050,"K07787",0.00952380952380952
0,2574179779,2574469418,13,1097,"K07787",0.0118505013673655
0,2574179779,2574469901,24,363,"K03412",0.0661157024793388
