taxon_oid	genome_name	phylum_gtdbtk	class_gtdbtk	order_gtdbtk	family_gtdbtk	genus_gtdbtk	species	ANI.Cluster.ID	habitat	genome_size	total_coding	total_gc_coding	gene_count	kegg_unannotated	protein_count	percent_GC	rRNA_16s	rRNA_23s	rRNA_count_estimated	trna_count	total_motifs	str_motifs	completeness	contamination	temperature_class	multicellular	doubling_estimated	doubling_measured	reference
2675903051	Amycolatopsis arida CGMCC 4.5579	Actinobacteriota	Actinobacteria	Corynebacteriales	Pseudonocardiaceae		Amycolatopsis arida	2248		5955155	5229913	3825477	5729	61.25	5663	72.73	4	2	2	49	7799	3718	100	0.49	mesophilic	multicellular	5.515593898	NA	
2728369219	Ulvibacter antarcticus DSM 23424	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae		Ulvibacter antarcticus	12073		3845875	3478460	1299228	3450	61.22	3397	36.7	1	1	1	35	1045	319	99.24	0	mesophilic	unicellular	3.956090696	NA	
2503707008	Nostoc sp. PCC 7107	Cyanobacteriota	Cyanobacteriia	Cyanobacteriales	Nostocaceae	Anabaenopsis	Nostoc sp. PCC 7107	6407	"Aquatic, Fresh water, Ponds"	6329823	5276498	2191959	5538	61.18	5446	40.36	4	4	4	78	3752	1144	99.26	0.33	mesophilic	unicellular	10.92871573	NA	
2770939572	Tahibacter aquaticus DSM 21667	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Rudaea	Tahibacter aquaticus	13003		7269264	6369339	4203313	5788	61.18	5716	65.61	1	1	1	46	6883	2896	100	2.95	mesophilic	unicellular	8.198235176	NA	
2545555866	Borrelia coriaceae ATCC 43381	Spirochaetota	Spirochaetia	Borreliales	Borreliaceae	Borrelia	Borrelia coriaceae	7713		1575698	1353697	408719	1548	61.18	1510	29.34	1	1	1	32	233	79	99.19	0	mesophilic	unicellular	3.891087826	NA	
2832587005	Thermogemmatispora onikobensis NBRC 111776	Chloroflexota	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	Thermogemmatispora	Thermogemmatispora onikobensis	14929	Geothermal soil	5556502	4581094	2829454	4548	61.17	4473	61.14	4	3	3	47	6237	2371	98.18	1.98	thermophilic	multicellular	17.09722972	NA	
2675903133	Nocardiopsis flavescens CGMCC 4.5723	Actinobacteriota	Actinobacteria	Streptosporangiales	Streptosporangiaceae	Nocardiopsis	Nocardiopsis flavescens	10956		7172933	6165209	4573741	6291	61.17	6214	74.09	1	3	1	63	9105	4769	100	0	mesophilic	unicellular	5.242222245	NA	
2522125134	Frankia sp. Iso899	Actinobacteriota	Actinobacteria	Corynebacteriales	Jatrophihabitantaceae		Frankia sp. Iso899	7116		5104726	4609864	2934684	5006	61.17	4946	63.39	2	2	2	46	4483	1915	96.38	2.57	mesophilic	multicellular	4.033869834	NA	
2681813549	Maribacter ulvicola DSM 15366	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Maribacter	Maribacter ulvicola	11129		4511475	4033229	1450200	3952	61.16	3900	35.19	1	1	1	37	1126	318	99.67	0.11	mesophilic	unicellular	5.301227411	NA	
2703719254	Fibrobacter sp. UWB11	Fibrobacterota	Fibrobacteria	Fibrobacterales	Fibrobacteraceae	Fibrobacter	Fibrobacter sp. UWB11	2387		3763481	3460417	1648231	3119	61.14	3060	46.82	1	1	1	51	1276	399	100	0.55	mesophilic	unicellular	0.688035275	NA	
2642422555	Mycobacterium sp. 88MF	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Mycobacterium	Mycobacterium sp. 88MF	963		6734829	6301326	4221709	6509	61.12	6430	66.63	3	3	3	56	7144	3338	99.43	1.36	mesophilic	unicellular	0.600614559	NA	
2595698205	Parapedobacter luteus DSM 22899	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Parapedobacter	Parapedobacter luteus	8837		4829924	4459844	2232683	4190	61.12	4135	49.27	2	2	2	44	2016	635	99.84	1.19	mesophilic	unicellular	6.746927099	NA	
2593339296	Arenibacter echinorum DSM 23522	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Arenibacter	Arenibacter echinorum	8828		5193588	4615414	1860067	4393	61.07	4339	39.33	2	1	1	37	1521	412	99.67	1.41	mesophilic	unicellular	4.172633027	NA	
2860199822	Edaphobacter lichenicola M8UP15	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae	KBS-89	Edaphobacter lichenicola	4487		5122604	4440413	2594962	4446	61.07	4383	57.64	1	1	1	50	4100	1722	99.14	0.86	mesophilic	unicellular	8.92436988	17.32	"Belova SE et al, 2018 IJSEM"
2731957520	Leptospira meyeri DSM 21537	Spirochaetota	Leptospirae	Leptospirales	Leptospiraceae	Leptospira_A	Leptospira meyeri	2207		4237206	3968870	1515079	4031	61.05	3957	38.01	2	1	1	35	1723	524	100	0	mesophilic	unicellular	5.158261275	NA	
2695420982	Mangrovibacterium diazotrophicum DSM 27148	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae		Mangrovibacterium diazotrophicum	11545		5800440	5232966	2382730	4722	61.05	4660	44.6	2	1	1	53	1691	455	100	2.42	mesophilic	unicellular	2.985339763	NA	
2617270824	Flagellimonas flava DSM 22638	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae		Flagellimonas flava	9313		3836163	3577724	1524210	3573	61.04	3519	41.99	2	2	2	43	1182	373	99.67	1.43	mesophilic	unicellular	5.924778301	NA	
2663762751	Glycomyces harbinensis CGMCC 4.3516	Actinobacteriota	Actinobacteria	Corynebacteriales	Micromonosporaceae	Glycomyces	Glycomyces harbinensis	10694		6171523	5486127	3897298	5566	61	5505	70.57	1	1	1	49	5529	2536	100	0.82	mesophilic	unicellular	7.64413533	NA	
2596583521	Fontibacter flavus DSM 22241	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae		Fontibacter flavus	8871		4492346	4007381	1630581	4004	60.99	3951	39.75	4	2	2	39	1278	334	100	0.75	mesophilic	unicellular	2.846355316	NA	
2864948220	Elizabethkingia anophelis S00205	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Elizabethkingia	Elizabethkingia anophelis	4404		3995977	3582548	1310810	3755	60.99	3684	35.52	1	1	1	48	959	256	100	0	mesophilic	unicellular	3.437912087	NA	
2509276062	"Solitalea canadensis USAM 9D, DSM 3403"	Bacteroidota	Bacteroidia	Sphingobacteriales			Solitalea canadensis	6583	Soil	5202069	4632169	1765967	4490	60.98	4416	37.31	4	4	4	60	1495	408	100	0.24	mesophilic	unicellular	1.565781413	NA	
2518645612	Proteiniphilum acetatigenes DSM 18083	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Proteiniphilum	Proteiniphilum acetatigenes	1541	"Bioreactor, Sludge"	4776693	4306214	1910406	3927	60.96	3868	43.15	2	2	2	49	1556	449	99.45	0.55	mesophilic	unicellular	8.471329363	NA	
2756170273	Marinirhabdus gelatinilytica DSM 101478	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae		Marinirhabdus gelatinilytica	12724		3293993	3028388	1271988	3090	60.94	3042	41.27	1	1	1	35	1068	329	98.86	0	mesophilic	unicellular	4.521892199	NA	
2558860975	Sediminibacter sp. Hel_I_10	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae		Sediminibacter sp. Hel_I_10	8080		4106053	3728897	1407210	3688	60.93	3637	36.99	2	2	2	37	942	242	99.67	0	mesophilic	unicellular	3.22505145	NA	
2864899338	Mycobacteroides chelonae S00154	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Mycobacterium	Mycobacteroides chelonae	16378		3952636	3613048	2336095	4150	60.92	4070	64.24	1	1	1	51	3884	1756	99.5	0.11	mesophilic	unicellular	3.640325977	NA	
2517572074	Synechocystis sp. PCC 7509	Cyanobacteriota	Cyanobacteriia	Cyanobacteriales	Chroococcidiopsidaceae	Aliterella	Synechocystis sp. PCC 7509	6935		4908825	4316781	1838056	4922	60.87	4859	41.67	2	2	2	46	3248	954	99.67	0	mesophilic	unicellular	6.23814	NA	
2615840711	Myroides marinus DSM 23048	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Myroides	Myroides marinus	2217		4158306	3627994	1253201	3799	60.86	3725	33.57	1	2	1	59	815	164	99.65	0.82	mesophilic	unicellular	1.777052821	NA	
2561511103	Salinispora arenicola CNY281	Actinobacteriota	Actinobacteria	Corynebacteriales	Micromonosporaceae	Micromonospora	Salinispora arenicola	8111		5765026	5042206	3525086	5281	60.86	5200	69.63	4	3	3	51	6891	3160	98.54	1.14	mesophilic	unicellular	5.18411853	NA	
2824205890	Methylobacterium sp. R2-1	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium	Methylobacterium sp. R2-1	14539		5827980	4930868	3368902	5715	60.84	5630	67.55	1	1	1	51	5402	2389	99.69	0	mesophilic	unicellular	11.67256643	NA	
2651870123	Arachidicoccus rhizosphaerae Vu-144	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Arachidicoccus	Arachidicoccus rhizosphaerae	10486		4868714	4230956	1846714	3921	60.83	3858	42.45	2	4	2	41	1493	401	99.01	0	mesophilic	unicellular	1.053410185	NA	
2738541273	Elizabethkingia sp. YR214	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Elizabethkingia	Elizabethkingia sp. YR214	2099		4048577	3628171	1330824	3775	60.82	3718	35.61	1	1	1	46	983	269	100	1.08	mesophilic	unicellular	0.783404385	NA	
2593339259	Mycobacterium sp. UNC267MFSha1.1M11	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Mycobacterium	Mycobacterium sp. UNC267MFSha1.1M11	8811		6572265	6112181	4122133	6391	60.82	6331	67.05	2	1	1	46	6967	3316	99.89	1.76	mesophilic	unicellular	2.804562102	NA	
2860185434	Edaphobacter lichenicola M8US30	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae	KBS-89	Edaphobacter lichenicola	16098		4827422	4204078	2480335	4312	60.81	4244	58.18	1	1	1	54	3916	1653	98.28	0	mesophilic	unicellular	5.914396855	17.32	"Belova SE et al, 2018 IJSEM"
2510461053	"Hungateiclostridium cellulolyticum CD2, DSM 1870"	Firmicutes_A	Clostridia	Acetivibrionales	Acetivibrionaceae	Acetivibrio	Hungateiclostridium cellulolyticum	6631	"Sludge, Wastewater"	6156735	5328362	1939368	5163	60.78	5094	35.55	2	1	1	58	1408	379	99.32	4.39	mesophilic	unicellular	7.886676606	NA	
2799112275	Mariniflexile fucanivorans DSM 18792	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Confluentibacter	Mariniflexile fucanivorans	14095	"Marine, Aquatic, Wastewater treatment plant, Mud"	4735576	4282530	1456663	4107	60.75	3999	33.19	1	1	1	40	1076	287	99.01	2.58	mesophilic	unicellular	3.601463177	NA	
2675903215	Ulvibacter litoralis DSM 16195	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae		Ulvibacter litoralis	10988		3821926	3482004	1269528	3539	60.75	3478	35.84	1	1	1	36	1032	281	99.62	0	mesophilic	unicellular	3.102526758	NA	
2523533623	Prevotella corporis DSM 18810	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella corporis	1168	"Host, Human"	2805960	2422883	1099614	2558	60.75	2503	44.14	1	2	1	45	612	116	98.99	0.05	mesophilic	unicellular	2.395430835	NA	
2830012823	Lewinella marina DSM 104084	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Lewinella_A	Lewinella marina	4994		4523896	4107336	2577950	3640	60.74	3593	62.05	1	2	1	38	3387	1334	99	0.75	mesophilic	unicellular	7.467571966	NA	
2700988694	Tangfeifania diversioriginum DSM 27063	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae		Tangfeifania diversioriginum	11604		4779684	4299821	1846067	4163	60.73	4109	41.84	1	1	1	44	1656	493	99.46	4.03	mesophilic	unicellular	8.31889138	NA	
2639762617	Tsukamurella tyrosinosolvens DSM 44234	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Tsukamurella	Tsukamurella tyrosinosolvens	197	Host	5281118	4917892	3512311	5408	60.69	5302	71.05	2	2	2	89	4948	2147	99.4	0.7	mesophilic	unicellular	2.95270013	NA	
2509276026	Joostella marina DSM 19592	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae		Joostella marina	6565	"Aquatic, Marine, Sea water"	4508243	3949820	1356656	4004	60.69	3944	33.59	3	3	3	45	1073	298	99.67	0	mesophilic	unicellular	2.830789264	NA	
2700988684	Fibrobacter sp. UWOV1	Fibrobacterota	Fibrobacteria	Fibrobacterales	Fibrobacteraceae	Fibrobacter	Fibrobacter sp. UWOV1	2666		3687051	3385511	1736667	3121	60.69	3060	50.34	4	1	1	50	1259	373	98.9	0.55	mesophilic	unicellular	1.093308673	NA	
2770939459	Sunxiuqinia elliptica 114D_o	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Sunxiuqinia	Sunxiuqinia elliptica	2763		5351657	4802838	2042571	4424	60.69	4357	41.71	2	2	2	48	1537	375	100	2.96	mesophilic	unicellular	11.53585301	NA	
2596583659	Promicromonospora umidemergens DSM 22081	Actinobacteriota	Actinobacteria	Actinomycetales	Cellulomonadaceae		Promicromonospora umidemergens	8910		6600894	5954620	4240516	6061	60.68	5987	70.79	4	1	1	53	5739	2538	100	1.16	mesophilic	unicellular	2.295014411	NA	
2861162634	Silvibacterium bohemicum DSM 103733	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae		Silvibacterium bohemicum	4577		6452904	5663336	3340785	5463	60.68	5396	58.23	1	1	1	53	4834	1872	100	3.85	mesophilic	unicellular	10.11220637	NA	
2622736541	Pontibacter akesuensis DSM 18820	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Pontibacter	Pontibacter akesuensis	1267		4816279	4154603	2180643	4152	60.67	4101	51	2	4	2	38	1732	517	100	0	mesophilic	unicellular	0.949605713	NA	
2863033670	Actinoalloteichus hymeniacidonis DSM 45092	Actinobacteriota	Actinobacteria	Corynebacteriales	Pseudonocardiaceae	Actinoalloteichus	Actinoalloteichus hymeniacidonis	4540		6306207	5522335	3780211	5556	60.67	5449	68.08	3	3	3	50	6363	2928	100	0.97	mesophilic	unicellular	7.696390019	NA	
2740892597	Jatrophihabitans sp. GAS493	Actinobacteriota	Actinobacteria	Corynebacteriales	Jatrophihabitantaceae	MT45	Jatrophihabitans sp. GAS493	12437		4879921	4469148	3010754	4434	60.67	4377	66.94	2	2	2	45	4778	1980	95.91	1.5	mesophilic	unicellular	3.826932445	NA	
2509601032	Nostoc sp. PCC 7524	Cyanobacteriota	Cyanobacteriia	Cyanobacteriales	Nostocaceae	Trichormus	Nostoc sp. PCC 7524	6599	"Aquatic, Fresh water, Hot spring"	6718869	5595818	2376851	5688	60.65	5603	41.53	5	5	5	65	4302	1300	99.33	0	thermophilic	unicellular	9.530604666	NA	
2681813558	Belliella pelovolcani DSM 46698	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Belliella	Belliella pelovolcani	11132		4107843	3661033	1442598	3665	60.63	3616	38.59	5	1	1	38	1094	306	99.62	0	mesophilic	unicellular	3.745678604	NA	
2593339300	Gelidibacter algens DSM 12408	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Gelidibacter	Gelidibacter algens	8830		4459459	3938085	1497726	3903	60.62	3843	37.21	1	2	1	36	1094	311	99.67	1.24	mesophilic	unicellular	2.989205383	NA	
644736393	"Nakamurella multipartita Y-104, DSM 44233"	Actinobacteriota	Actinobacteria	Corynebacteriales	Nakamurellaceae	Nakamurella	Nakamurella multipartita	5896	"Bioreactor, Sludge"	6060298	5527273	3930992	5471	60.61	5415	70.92	2	2	2	47	7538	3558	99.93	1.32	mesophilic	unicellular	7.741223098	NA	
2585427602	Psychroserpens sp. Hel_I_66	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Psychroserpens	Psychroserpens sp. Hel_I_66	8574		3842990	3532573	1228737	3475	60.6	3416	34.06	2	2	2	39	916	266	99.67	0.17	mesophilic	unicellular	2.884193077	NA	
649633078	"Odoribacter splanchnicus 1651/6, DSM 20712"	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	Odoribacter	Odoribacter splanchnicus	2806	"Host, Human"	4392288	3950942	1752594	3746	60.6	3672	43.36	4	4	4	60	1114	209	99.46	0	mesophilic	unicellular	3.050452178	NA	
2558860112	Pseudonocardia acaciae DSM 45401	Actinobacteriota	Actinobacteria	Corynebacteriales	Pseudonocardiaceae	Pseudonocardia	Pseudonocardia acaciae	8026	Plants	9931328	9174809	6674052	9566	60.6	9486	72.27	3	4	3	63	12771	6352	99.47	0.98	mesophilic	unicellular	13.35724318	NA	
2627853599	Algibacter sp. RHA_19	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Cellulophaga	Algibacter sp. RHA_19	9591		3934755	3623687	1183210	3470	60.58	3406	32	4	4	4	40	828	221	99.56	0.33	mesophilic	unicellular	5.386382423	NA	
2718217654	Moheibacter sediminis CGMCC 1.12708	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae		Moheibacter sediminis	11840		3229237	2975943	1090678	3035	60.56	2975	35.84	1	1	1	41	826	222	99.46	1.08	mesophilic	unicellular	2.914723353	NA	
2770939560	Williamsia limnetica DSM 45521	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Williamsia	Williamsia limnetica	12999		6353494	5805533	3766475	6087	60.51	6026	64.5	1	1	1	47	5627	2399	99.31	0.88	mesophilic	unicellular	3.297051915	NA	
2509276058	Belliella baltica DSM 15883	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Belliella	Belliella baltica	6579	"Aquatic, Marine, Sea water"	4196595	3748368	1410778	3879	60.51	3826	36.81	4	4	4	39	1070	297	100	0	mesophilic	unicellular	4.666680881	NA	
2663762752	Pustulibacterium marinum CGMCC 1.12333	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae		Pustulibacterium marinum	10695		4209902	3849936	1386050	3796	60.51	3725	35.4	4	4	4	41	1023	259	99.01	0.49	mesophilic	unicellular	1.643120474	NA	
2524023070	Aequorivita capsosiphonis DSM 23843	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Aequorivita	Aequorivita capsosiphonis	7249	"Aquatic, Marine, Sea water"	4042904	3519051	1328211	3679	60.45	3630	36.88	2	1	1	39	1105	317	99.62	0	mesophilic	unicellular	5.760632352	NA	
2517287023	Salinispora pacifica DSM 45548	Actinobacteriota	Actinobacteria	Corynebacteriales	Micromonosporaceae	Micromonospora	Salinispora pacifica	1632	"Fresh water, Marine, Sediment"	5097790	4551969	3194489	4888	60.45	4815	69.92	3	3	3	50	6381	2956	99.16	0.68	mesophilic	unicellular	4.362218624	NA	
2540341230	Algoriphagus marincola HL-49	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Algoriphagus	Algoriphagus marincola	7657		4182541	3799546	1633184	3820	60.39	3765	42.22	3	3	3	40	1349	355	100	0	mesophilic	unicellular	3.861016057	NA	
2731639219	Kineococcus xinjiangensis DSM 22857	Actinobacteriota	Actinobacteria	Actinomycetales			Kineococcus xinjiangensis	12150		4617682	4135491	3084769	4218	60.34	4153	74.65	1	1	1	50	5227	2391	98.51	0	mesophilic	unicellular	4.218813998	NA	
2831668632	Coraliomargarita sinensis WN38	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Puniceicoccaceae		Coraliomargarita sinensis	14813		3569655	3214476	1781390	3146	60.33	3094	54.69	1	1	1	45	1965	737	100	1.35	mesophilic	unicellular	4.317272167	NA	
2563366531	Salinispora pacifica CNY646	Actinobacteriota	Actinobacteria	Corynebacteriales	Micromonosporaceae	Micromonospora	Salinispora pacifica	8173		5210670	4589552	3192987	4873	60.33	4788	69.25	4	2	2	52	6439	2983	97.02	0.61	mesophilic	unicellular	4.62657479	NA	
2524614597	Arenibacter latericius DSM 15913	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Arenibacter	Arenibacter latericius	7329	"Aquatic, Sediment"	4485474	3881543	1464493	3853	60.32	3779	36.82	3	2	2	37	1208	334	99.67	0.17	mesophilic	unicellular	6.299322433	NA	
2784746790	Anseongella ginsenosidimutans DSM 21100	Bacteroidota	Bacteroidia	Sphingobacteriales			Anseongella ginsenosidimutans	13437		4252511	3944056	1993849	3637	60.32	3579	49.89	1	1	1	42	2172	702	98.57	0	mesophilic	unicellular	12.30463545	NA	
2593339139	Maribacter sp. MAR_2009_72	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Maribacter	Maribacter sp. MAR_2009_72	1680		4347041	4010362	1540640	3736	60.31	3680	37.67	3	3	3	41	1208	341	99.67	1.17	mesophilic	unicellular	4.0157112	NA	
649633063	"Leadbetterella byssophila 4M15, DSM 17132"	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae		Leadbetterella byssophila	6099	Compost	4059653	3757762	1539432	3665	60.3	3612	40.41	3	3	3	42	1355	350	98.96	0.3	mesophilic	unicellular	2.062336861	NA	
2523231061	Gelidibacter mesophilus DSM 14095	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Gelidibacter	Gelidibacter mesophilus	7172	"Aquatic, Marine, Sea water"	4430943	3880516	1464723	3949	60.27	3889	36.85	1	2	1	36	1014	273	99.67	0.99	mesophilic	unicellular	2.786488369	NA	
2724679790	Gracilimonas mengyeensis DSM 21985	Bacteroidota	Rhodothermia	Balneolales	Balneolaceae	Gracilimonas	Gracilimonas mengyeensis	12027		4666881	4039729	1837928	3862	60.23	3815	44.45	1	1	1	40	1723	526	99.33	0.56	mesophilic	unicellular	11.02682248	NA	
646311963	Thermomonospora curvata DSM 43183	Actinobacteriota	Actinobacteria	Streptosporangiales	Streptosporangiaceae		Thermomonospora curvata	5952	Compost	5639016	4817799	3475562	5061	60.23	4985	71.64	4	4	4	61	8099	4080	100	1.52	thermophilic	unicellular	7.65339332	NA	
2518285562	Salinispora pacifica CNS055	Actinobacteriota	Actinobacteria	Corynebacteriales	Micromonosporaceae	Micromonospora	Salinispora pacifica	6962		5263298	4662798	3283057	4883	60.23	4801	70.13	4	4	4	55	6577	3076	98.73	0.92	mesophilic	unicellular	3.726455646	NA	
2772190794	Maribacter caenipelagi CECT 8455	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Maribacter	Maribacter caenipelagi	13079		4281860	3910161	1402183	3819	60.2	3775	35.18	1	1	1	36	1175	345	99.67	1.08	mesophilic	unicellular	7.736568426	NA	
2523533535	Glycomyces arizonensis DSM 44726	Actinobacteriota	Actinobacteria	Corynebacteriales	Micromonosporaceae	Glycomyces	Glycomyces arizonensis	7192	Soil	5048579	4462335	3156020	4653	60.2	4589	70.09	4	1	1	47	4636	2131	99.46	0.82	mesophilic	unicellular	7.200474396	NA	
2728369465	Glycomyces sp. MMG10089	Actinobacteriota	Actinobacteria	Corynebacteriales	Micromonosporaceae	Glycomyces	Glycomyces sp. MMG10089	12096		4991871	4430063	3142268	4484	60.19	4424	70.49	3	3	3	46	4641	2091	100	1.91	mesophilic	unicellular	7.731443814	NA	
2772190795	Algibacter wandonensis CECT 8301	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae		Algibacter wandonensis	1480		4707503	4288341	1459024	4004	60.19	3865	33.26	1	1	1	41	992	259	99.67	0.79	mesophilic	unicellular	3.748216027	NA	
2728369276	Kineococcus rhizosphaerae DSM 19711	Actinobacteriota	Actinobacteria	Actinomycetales			Kineococcus rhizosphaerae	12087	"Host, Rhizosphere, Soil"	5610032	5143748	3800841	5442	60.12	5371	73.75	4	2	2	51	4851	1934	99.19	2.34	mesophilic	unicellular	4.347535893	NA	
2503538021	Chroococcidiopsis thermalis PCC 7203	Cyanobacteriota	Cyanobacteriia	Cyanobacteriales	Chroococcidiopsidaceae		Chroococcidiopsis thermalis	3092	Soil	6689401	5693428	2582839	6033	60.1	5975	44.47	3	3	3	46	4443	1318	99.63	1.44	mesophilic	unicellular	8.586050294	NA	
